repository_path,line,kind,excerpt
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,24,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_30_10V_lowINTER_1c_L2.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,27,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_30_10V_lowINTER_1c_L3.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,30,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_30_10V_lowINTER_1c_L4.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,33,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_30_10V_lowINTER_1c_L5.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,36,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_30_10V_lowBTW_1c_L1.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,39,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_30_10V_lowBTW_1c_L2.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,42,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_30_10V_lowBTW_1c_L3.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,45,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_30_10V_lowBTW_1c_L4.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,48,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_30_10V_lowBTW_1c_L5.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,51,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_70_10V_lowINTER_1c_L1.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,54,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_70_10V_lowINTER_1c_L2.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,57,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_70_10V_lowINTER_1c_L3.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,60,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_70_10V_lowINTER_1c_L4.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,63,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_70_10V_lowINTER_1c_L5.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,66,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_70_10V_lowBTW_1c_L1.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,69,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_70_10V_lowBTW_1c_L2.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,72,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_70_10V_lowBTW_1c_L3.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,75,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_70_10V_lowBTW_1c_L4.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,78,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_70_10V_lowBTW_1c_L5.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,81,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_30_10V_lowINTER_1c_L1.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,84,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_30_10V_lowINTER_1c_L2.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,87,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_30_10V_lowINTER_1c_L3.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,90,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_30_10V_lowINTER_1c_L4.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,93,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_30_10V_lowINTER_1c_L5.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,96,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_30_10V_lowBTW_1c_L1.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,99,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_30_10V_lowBTW_1c_L2.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,102,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_30_10V_lowBTW_1c_L3.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,105,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_30_10V_lowBTW_1c_L4.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,108,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_30_10V_lowBTW_1c_L5.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,111,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_70_10V_lowINTER_1c_L1.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,114,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_70_10V_lowINTER_1c_L2.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,117,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_70_10V_lowINTER_1c_L3.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,120,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_70_10V_lowINTER_1c_L4.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,123,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_70_10V_lowINTER_1c_L5.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,126,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_70_10V_lowBTW_1c_L1.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,129,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_70_10V_lowBTW_1c_L2.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,132,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_70_10V_lowBTW_1c_L3.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,135,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_70_10V_lowBTW_1c_L4.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,138,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_70_10V_lowBTW_1c_L5.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,141,local_absolute_path,"input_dir <- ""F:/文章/大论文/程序Trae/模拟数据_添加Y"""
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,145,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_30_10V_midINTER_1c_L1.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,148,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_30_10V_midINTER_1c_L2.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,151,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_30_10V_midINTER_1c_L3.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,154,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_30_10V_midINTER_1c_L4.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,157,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_30_10V_midINTER_1c_L5.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,160,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_30_10V_midBTW_1c_L1.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,163,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_30_10V_midBTW_1c_L2.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,166,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_30_10V_midBTW_1c_L3.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,169,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_30_10V_midBTW_1c_L4.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,172,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_30_10V_midBTW_1c_L5.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,175,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_70_10V_midINTER_1c_L1.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,178,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_70_10V_midINTER_1c_L2.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,181,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_70_10V_midINTER_1c_L3.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,184,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_70_10V_midINTER_1c_L4.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,187,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_70_10V_midINTER_1c_L5.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,190,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_70_10V_midBTW_1c_L1.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,193,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_70_10V_midBTW_1c_L2.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,196,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_70_10V_midBTW_1c_L3.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,199,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_70_10V_midBTW_1c_L4.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,202,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_70_10V_midBTW_1c_L5.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,205,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_30_10V_midINTER_1c_L1.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,208,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_30_10V_midINTER_1c_L2.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,211,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_30_10V_midINTER_1c_L3.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,214,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_30_10V_midINTER_1c_L4.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,217,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_30_10V_midINTER_1c_L5.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,220,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_30_10V_midBTW_1c_L1.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,223,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_30_10V_midBTW_1c_L2.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,226,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_30_10V_midBTW_1c_L3.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,229,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_30_10V_midBTW_1c_L4.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,232,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_30_10V_midBTW_1c_L5.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,235,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_70_10V_midINTER_1c_L1.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,238,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_70_10V_midINTER_1c_L2.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,241,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_70_10V_midINTER_1c_L3.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,244,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_70_10V_midINTER_1c_L4.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,247,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_70_10V_midINTER_1c_L5.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,250,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_70_10V_midBTW_1c_L1.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,253,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_70_10V_midBTW_1c_L2.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,256,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_70_10V_midBTW_1c_L3.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,259,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_70_10V_midBTW_1c_L4.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,262,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_70_10V_midBTW_1c_L5.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,264,local_absolute_path,"input_dir <- ""F:/文章/大论文/程序Trae/模拟数据_添加Y"""
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,268,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_30_10V_highINTER_1c_L1.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,271,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_30_10V_highINTER_1c_L2.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,274,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_30_10V_highINTER_1c_L3.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,277,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_30_10V_highINTER_1c_L4.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,280,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_30_10V_highINTER_1c_L5.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,284,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_70_10V_highINTER_1c_L1.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,287,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_70_10V_highINTER_1c_L2.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,290,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_70_10V_highINTER_1c_L3.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,293,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_70_10V_highINTER_1c_L4.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,296,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_70_10V_highINTER_1c_L5.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,300,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_30_10V_highINTER_1c_L1.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,303,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_30_10V_highINTER_1c_L2.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,306,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_30_10V_highINTER_1c_L3.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,309,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_30_10V_highINTER_1c_L4.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,312,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_30_10V_highINTER_1c_L5.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,316,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_70_10V_highINTER_1c_L1.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,319,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_70_10V_highINTER_1c_L2.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,322,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_70_10V_highINTER_1c_L3.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,325,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_70_10V_highINTER_1c_L4.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,328,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_70_10V_highINTER_1c_L5.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,332,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_30_10V_highBTW_1c_L1.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,335,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_30_10V_highBTW_1c_L2.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,338,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_30_10V_highBTW_1c_L3.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,341,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_30_10V_highBTW_1c_L4.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,344,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_30_10V_highBTW_1c_L5.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,348,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_70_10V_highBTW_1c_L1.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,351,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_70_10V_highBTW_1c_L2.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,354,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_70_10V_highBTW_1c_L3.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,357,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_70_10V_highBTW_1c_L4.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,360,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_70_10V_highBTW_1c_L5.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,364,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_30_10V_highBTW_1c_L1.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,367,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_30_10V_highBTW_1c_L2.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,370,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_30_10V_highBTW_1c_L3.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,373,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_30_10V_highBTW_1c_L4.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,376,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_30_10V_highBTW_1c_L5.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,380,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_70_10V_highBTW_1c_L1.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,383,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_70_10V_highBTW_1c_L2.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,386,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_70_10V_highBTW_1c_L3.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,389,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_70_10V_highBTW_1c_L4.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,392,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim1000_70_10V_highBTW_1c_L5.xlsx""), sheet = .x))"
01_simulation/04_models/paired_test/5_COX模型_10VC1_remake.r,691,local_absolute_path,"output_dir <- ""F:/文章_大论文/0319大改/结果"""
01_simulation/05_evaluation/6_code.R,6,input_or_working_directory,library(readxl)        # read_excel()（如已改用 gdata 可再删）
01_simulation/05_evaluation/6_code.R,17,local_absolute_path,"input_dir <- ""F:/文章/大论文/程序Trae/模拟数据_添加Y"""
01_simulation/05_evaluation/6_code.R,22,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_30_10V_lowINTER_1c_L1.xlsx""), sheet = .x))"
01_simulation/05_evaluation/6_code.R,25,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_30_10V_lowINTER_1c_L2.xlsx""), sheet = .x))"
01_simulation/05_evaluation/6_code.R,28,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_30_10V_lowINTER_1c_L3.xlsx""), sheet = .x))"
01_simulation/05_evaluation/6_code.R,31,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_30_10V_lowINTER_1c_L4.xlsx""), sheet = .x))"
01_simulation/05_evaluation/6_code.R,34,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_30_10V_lowINTER_1c_L5.xlsx""), sheet = .x))"
01_simulation/05_evaluation/6_code.R,37,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_30_10V_lowBTW_1c_L1.xlsx""), sheet = .x))"
01_simulation/05_evaluation/6_code.R,40,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_30_10V_lowBTW_1c_L2.xlsx""), sheet = .x))"
01_simulation/05_evaluation/6_code.R,43,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_30_10V_lowBTW_1c_L3.xlsx""), sheet = .x))"
01_simulation/05_evaluation/6_code.R,46,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_30_10V_lowBTW_1c_L4.xlsx""), sheet = .x))"
01_simulation/05_evaluation/6_code.R,49,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_30_10V_lowBTW_1c_L5.xlsx""), sheet = .x))"
01_simulation/05_evaluation/6_code.R,52,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_70_10V_lowINTER_1c_L1.xlsx""), sheet = .x))"
01_simulation/05_evaluation/6_code.R,55,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_70_10V_lowINTER_1c_L2.xlsx""), sheet = .x))"
01_simulation/05_evaluation/6_code.R,58,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_70_10V_lowINTER_1c_L3.xlsx""), sheet = .x))"
01_simulation/05_evaluation/6_code.R,61,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_70_10V_lowINTER_1c_L4.xlsx""), sheet = .x))"
01_simulation/05_evaluation/6_code.R,64,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_70_10V_lowINTER_1c_L5.xlsx""), sheet = .x))"
01_simulation/05_evaluation/6_code.R,67,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_70_10V_lowBTW_1c_L1.xlsx""), sheet = .x))"
01_simulation/05_evaluation/6_code.R,70,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_70_10V_lowBTW_1c_L2.xlsx""), sheet = .x))"
01_simulation/05_evaluation/6_code.R,73,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_70_10V_lowBTW_1c_L3.xlsx""), sheet = .x))"
01_simulation/05_evaluation/6_code.R,76,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_70_10V_lowBTW_1c_L4.xlsx""), sheet = .x))"
01_simulation/05_evaluation/6_code.R,79,input_or_working_directory,"~ read_xlsx(file.path(input_dir, ""sim500_70_10V_lowBTW_1c_L5.xlsx""), sheet = .x))"
